timestamp,outputApparentPower,outputPower,loadPercentage,batteryVoltage,batteryChargingCurrent,batteryCapacity,heatSinkTemperature,pv1InputCurrent,pv1InputVoltage,batteryDischargeCurrent,pv1InputPower,pv2InputCurrent,pv2InputVoltage,pv2InputPower,inputPower,batteryCurrent
1715599959272,230.0,37.0,2,56.3,3,100,55.0,0.2,291.3,0.0,78.0,0.4,225.0,95.0,173.0,3.0
1715599964272,229.0,39.0,2,56.3,4,100,55.0,0.2,292.1,0.0,71.0,0.4,229.1,97.0,168.0,4.0
1715599969272,230.0,46.0,2,56.3,3,100,55.0,0.2,294.9,0.0,74.0,0.4,229.1,96.0,170.0,3.0
1715599974268,230.0,22.0,2,56.3,4,100,55.0,0.2,291.3,0.0,76.0,0.4,228.6,101.0,177.0,4.0
1715599979268,230.0,40.0,2,56.3,3,100,55.0,0.2,290.5,0.0,81.0,0.4,227.5,96.0,177.0,3.0
1715599984268,230.0,43.0,2,56.3,3,100,55.0,0.2,294.9,0.0,76.0,0.4,225.9,104.0,180.0,3.0
1715599989272,230.0,41.0,2,56.3,3,100,55.0,0.2,296.1,0.0,77.0,0.4,223.1,99.0,176.0,3.0
1715599994272,230.0,45.0,2,56.3,3,100,55.0,0.2,294.0,0.0,73.0,0.4,227.5,101.0,174.0,3.0
1715599999268,230.0,39.0,2,56.3,3,100,55.0,0.2,296.8,0.0,73.0,0.4,222.5,104.0,177.0,3.0
1715600004272,207.0,22.0,2,56.3,3,100,55.0,0.2,297.1,0.0,80.0,0.4,225.7,106.0,186.0,3.0
1715600009272,206.0,23.0,2,56.3,3,100,55.0,0.2,294.1,0.0,75.0,0.4,227.5,97.0,172.0,3.0
1715600014268,230.0,45.0,2,56.3,3,100,55.0,0.2,291.0,0.0,85.0,0.4,227.5,97.0,182.0,3.0
1715600019268,230.0,40.0,2,56.4,3,100,55.0,0.2,296.9,0.0,80.0,0.4,227.6,99.0,179.0,3.0
1715600024268,230.0,35.0,2,56.3,3,100,55.0,0.2,290.2,0.0,81.0,0.4,228.2,98.0,179.0,3.0
1715600029272,230.0,44.0,2,56.3,3,100,55.0,0.2,293.0,0.0,75.0,0.4,227.5,104.0,179.0,3.0
1715600034268,230.0,28.0,2,56.3,3,100,55.0,0.2,296.3,0.0,76.0,0.4,227.8,94.0,170.0,3.0
1715600039272,230.0,34.0,2,56.3,3,100,55.0,0.2,295.2,0.0,77.0,0.4,226.4,94.0,171.0,3.0
1715600044272,207.0,14.0,2,56.3,3,100,55.0,0.2,295.9,0.0,79.0,0.4,225.0,97.0,176.0,3.0
1715600049272,230.0,29.0,2,56.3,3,100,55.0,0.2,289.4,0.0,77.0,0.3,225.6,88.0,165.0,3.0
1715600054272,229.0,40.0,2,56.3,4,100,55.0,0.2,296.2,0.0,68.0,0.4,223.9,94.0,162.0,4.0
1715600059268,230.0,32.0,2,56.3,3,100,55.0,0.2,292.1,0.0,75.0,0.4,228.8,97.0,172.0,3.0
1715600064268,229.0,45.0,2,56.3,3,100,55.0,0.2,295.9,0.0,71.0,0.3,224.1,88.0,159.0,3.0
1715600069272,229.0,29.0,2,56.3,3,100,55.0,0.2,296.1,0.0,81.0,0.3,224.1,88.0,169.0,3.0
1715600074276,229.0,53.0,2,56.3,3,100,55.0,0.2,296.3,0.0,76.0,0.4,224.2,90.0,166.0,3.0
1715600079268,230.0,36.0,2,56.3,3,100,55.0,0.2,296.3,0.0,80.0,0.4,224.4,92.0,172.0,3.0
1715600084272,230.0,43.0,2,56.3,4,100,55.0,0.2,292.8,0.0,80.0,0.3,228.5,85.0,165.0,4.0
1715600089272,230.0,31.0,2,56.3,3,100,55.0,0.3,292.8,0.0,88.0,0.3,228.5,90.0,178.0,3.0
1715600094268,229.0,40.0,2,56.3,3,100,55.0,0.2,294.7,0.0,76.0,0.3,223.8,84.0,160.0,3.0
1715600099272,252.0,58.0,3,56.3,3,100,55.0,0.3,291.2,0.0,88.0,0.3,227.6,91.0,179.0,3.0
1715600104272,230.0,35.0,2,56.3,3,100,55.0,0.2,292.7,0.0,77.0,0.3,227.8,87.0,164.0,3.0
1715600109276,230.0,46.0,2,56.3,3,100,55.0,0.2,289.3,0.0,86.0,0.4,223.9,94.0,180.0,3.0
1715600114268,230.0,54.0,2,56.3,4,100,55.0,0.2,290.2,0.0,80.0,0.4,227.0,95.0,175.0,4.0
1715600119268,230.0,42.0,2,56.3,4,100,55.0,0.2,291.6,0.0,74.0,0.3,226.0,85.0,159.0,4.0
1715600124268,229.0,39.0,2,56.3,3,100,55.0,0.2,295.6,0.0,74.0,0.3,226.0,86.0,160.0,3.0
1715600129268,230.0,49.0,2,56.3,4,100,55.0,0.3,295.3,0.0,94.0,0.3,226.7,90.0,184.0,4.0
1715600134272,229.0,56.0,2,56.3,3,100,55.0,0.2,294.0,0.0,81.0,0.3,223.8,87.0,168.0,3.0
1715600139268,230.0,53.0,2,56.4,4,100,55.0,0.3,289.3,0.0,90.0,0.4,229.2,104.0,194.0,4.0
1715600144272,229.0,43.0,2,56.3,3,100,55.0,0.2,295.5,0.0,78.0,0.4,223.6,92.0,170.0,3.0
1715600149268,229.0,53.0,2,56.3,3,100,55.0,0.2,295.2,0.0,79.0,0.4,226.7,93.0,172.0,3.0
1715600154272,253.0,57.0,3,56.3,3,100,55.0,0.2,287.7,0.0,80.0,0.4,225.7,103.0,183.0,3.0
1715600159272,229.0,44.0,2,56.3,3,100,55.0,0.2,295.0,0.0,78.0,0.3,224.7,88.0,166.0,3.0
1715600164272,230.0,39.0,2,56.3,3,100,55.0,0.2,294.7,0.0,79.0,0.4,222.5,95.0,174.0,3.0
1715600169268,253.0,55.0,3,56.3,3,100,55.0,0.2,288.8,0.0,82.0,0.4,227.8,95.0,177.0,3.0
1715600174269,252.0,68.0,3,56.3,3,100,55.0,0.3,288.8,0.0,91.0,0.4,221.1,105.0,196.0,3.0
1715600179272,253.0,73.0,3,56.3,4,100,55.0,0.3,287.7,0.0,94.0,0.4,225.0,95.0,189.0,4.0
1715600184276,230.0,67.0,2,56.3,3,100,55.0,0.3,289.9,0.0,92.0,0.4,222.0,97.0,189.0,3.0
1715600189272,230.0,25.0,2,56.3,3,100,55.0,0.2,287.5,0.0,75.0,0.4,227.2,96.0,171.0,3.0
1715600194268,229.0,19.0,2,56.3,3,100,55.0,0.2,294.6,0.0,77.0,0.4,223.2,95.0,172.0,3.0
1715600199276,230.0,45.0,2,56.3,4,100,55.0,0.2,289.9,0.0,84.0,0.4,223.1,98.0,182.0,4.0
1715600204268,230.0,23.0,2,56.3,3,100,55.0,0.2,294.0,0.0,74.0,0.4,225.1,98.0,172.0,3.0
1715600209268,229.0,47.0,2,56.3,3,100,55.0,0.2,294.4,0.0,83.0,0.4,222.5,111.0,194.0,3.0
1715600214272,252.0,62.0,3,56.3,3,100,55.0,0.2,293.8,0.0,82.0,0.4,222.0,94.0,176.0,3.0
1715600219268,229.0,49.0,2,56.4,3,100,55.0,0.2,293.0,0.0,73.0,0.4,221.4,94.0,167.0,3.0
1715600224268,230.0,42.0,2,56.3,3,100,55.0,0.2,290.5,0.0,77.0,0.4,227.3,104.0,181.0,3.0
1715600229272,230.0,39.0,2,56.3,3,100,55.0,0.2,289.3,0.0,84.0,0.4,227.5,101.0,185.0,3.0
1715600234272,230.0,38.0,2,56.3,4,100,55.0,0.2,291.6,0.0,81.0,0.4,227.8,99.0,180.0,4.0
1715600239268,230.0,38.0,2,56.3,4,100,55.0,0.2,291.6,0.0,81.0,0.4,221.9,92.0,173.0,4.0
1715600244272,230.0,48.0,2,56.3,3,100,55.0,0.2,293.0,0.0,73.0,0.4,227.6,96.0,169.0,3.0
1715600249268,230.0,35.0,2,56.3,3,100,55.0,0.2,294.6,0.0,76.0,0.4,225.4,98.0,174.0,3.0
1715600254268,230.0,43.0,2,56.3,3,100,55.0,0.2,293.8,0.0,75.0,0.4,225.0,98.0,173.0,3.0
1715600259268,230.0,57.0,2,56.3,3,100,55.0,0.2,294.4,0.0,75.0,0.4,222.0,95.0,170.0,3.0
1715600264268,229.0,17.0,2,56.3,3,100,55.0,0.2,294.4,0.0,75.0,0.4,227.8,95.0,170.0,3.0
1715600269268,229.0,45.0,2,56.3,4,100,55.0,0.2,288.8,0.0,73.0,0.4,221.3,92.0,165.0,4.0
1715600274272,230.0,40.0,2,56.3,3,100,55.0,0.2,294.7,0.0,70.0,0.4,226.7,98.0,168.0,3.0
1715600279268,230.0,28.0,2,56.3,3,100,55.0,0.2,290.0,0.0,71.0,0.4,222.2,99.0,170.0,3.0
1715600284276,230.0,45.0,2,56.3,3,100,55.0,0.2,289.4,0.0,76.0,0.4,226.7,93.0,169.0,3.0
1715600289272,230.0,46.0,2,56.3,3,100,55.0,0.2,294.1,0.0,75.0,0.4,221.6,90.0,165.0,3.0
1715600294268,229.0,35.0,2,56.3,3,100,55.0,0.2,294.4,0.0,71.0,0.4,227.8,98.0,169.0,3.0
1715600299276,230.0,40.0,2,56.3,3,100,55.0,0.2,295.2,0.0,80.0,0.4,221.0,92.0,172.0,3.0
1715600304272,229.0,34.0,2,56.3,3,100,55.0,0.2,294.6,0.0,72.0,0.4,221.7,99.0,171.0,3.0
1715600309272,229.0,21.0,2,56.3,3,100,55.0,0.2,294.7,0.0,72.0,0.4,225.4,101.0,173.0,3.0
1715600314268,230.0,36.0,2,56.3,3,100,55.0,0.2,286.3,0.0,75.0,0.4,227.2,95.0,170.0,3.0
1715600319268,229.0,39.0,2,56.3,3,100,55.0,0.2,294.6,0.0,77.0,0.4,222.5,99.0,176.0,3.0
1715600324272,230.0,47.0,2,56.3,3,100,55.0,0.2,287.4,0.0,74.0,0.4,227.6,103.0,177.0,3.0
1715600329272,230.0,32.0,2,56.3,3,100,55.0,0.2,286.9,0.0,75.0,0.4,220.1,96.0,171.0,3.0
1715600334276,229.0,26.0,2,56.3,3,100,55.0,0.2,294.4,0.0,76.0,0.4,226.0,101.0,177.0,3.0
1715600339272,230.0,37.0,2,56.3,4,100,55.0,0.2,291.3,0.0,80.0,0.4,225.9,102.0,182.0,4.0
1715600344268,230.0,39.0,2,56.3,3,100,55.0,0.2,286.2,0.0,84.0,0.4,225.7,95.0,179.0,3.0
1715600349272,230.0,46.0,2,56.3,3,100,55.0,0.2,286.2,0.0,83.0,0.4,227.5,98.0,181.0,3.0
1715600354268,230.0,50.0,2,56.3,3,100,55.0,0.2,288.0,0.0,85.0,0.4,225.6,105.0,190.0,3.0
1715600359268,229.0,60.0,2,56.3,3,100,55.0,0.2,293.4,0.0,76.0,0.4,224.2,94.0,170.0,3.0
1715600364268,207.0,9.0,2,56.3,4,100,55.0,0.2,293.6,0.0,78.0,0.4,227.0,101.0,179.0,4.0
1715600369272,230.0,26.0,2,56.3,4,100,55.0,0.2,292.2,0.0,76.0,0.4,227.6,94.0,170.0,4.0
1715600374279,230.0,34.0,2,56.3,4,100,55.0,0.2,286.9,0.0,72.0,0.4,221.9,102.0,174.0,4.0
1715600379268,230.0,54.0,2,56.3,3,100,55.0,0.2,293.3,0.0,84.0,0.4,220.4,99.0,183.0,3.0
1715600384272,230.0,45.0,2,56.3,3,100,55.0,0.2,287.1,0.0,83.0,0.4,226.3,99.0,182.0,3.0
1715600389268,229.0,38.0,2,56.4,4,100,55.0,0.2,291.3,0.0,79.0,0.4,222.3,105.0,184.0,4.0
1715600394268,229.0,50.0,2,56.3,3,100,55.0,0.2,292.8,0.0,78.0,0.4,220.6,101.0,179.0,3.0
1715600399272,230.0,31.0,2,56.4,4,100,55.0,0.2,289.1,0.0,70.0,0.4,224.8,106.0,176.0,4.0
1715600404268,229.0,48.0,2,56.3,4,100,55.0,0.2,290.0,0.0,82.0,0.4,224.8,106.0,188.0,4.0
1715600409268,230.0,42.0,2,56.3,4,100,55.0,0.2,293.0,0.0,83.0,0.4,219.1,105.0,188.0,4.0
1715600414268,230.0,32.0,2,56.3,3,100,55.0,0.2,288.0,0.0,76.0,0.4,220.1,103.0,179.0,3.0
1715600419276,230.0,39.0,2,56.3,4,100,55.0,0.2,286.9,0.0,71.0,0.4,226.4,104.0,175.0,4.0
1715600424269,230.0,21.0,2,56.3,3,100,55.0,0.2,291.8,0.0,72.0,0.4,226.0,103.0,175.0,3.0
1715600429268,230.0,40.0,2,56.3,3,100,55.0,0.2,292.2,0.0,87.0,0.4,221.9,102.0,189.0,3.0
1715600434276,253.0,72.0,3,56.3,3,100,55.0,0.3,292.7,0.0,98.0,0.4,220.3,102.0,200.0,3.0
1715600439268,253.0,62.0,3,56.3,4,100,55.0,0.3,285.0,0.0,88.0,0.4,214.4,102.0,190.0,4.0
1715600444268,229.0,42.0,2,56.3,3,100,55.0,0.2,293.3,0.0,76.0,0.5,218.3,112.0,188.0,3.0
1715600449268,230.0,48.0,2,56.4,4,100,55.0,0.2,287.7,0.0,81.0,0.4,225.7,106.0,187.0,4.0
1715600454276,229.0,31.0,2,56.3,3,100,55.0,0.2,293.0,0.0,84.0,0.4,225.1,103.0,187.0,3.0
1715600459276,230.0,20.0,2,56.3,3,100,55.0,0.2,293.6,0.0,77.0,0.4,225.1,103.0,180.0,3.0
1715600464272,229.0,29.0,2,56.3,4,100,55.0,0.2,288.5,0.0,79.0,0.4,226.1,100.0,179.0,4.0
1715600469268,230.0,24.0,2,56.3,3,100,55.0,0.2,292.4,0.0,75.0,0.4,217.3,99.0,174.0,3.0
1715600474272,207.0,8.0,2,56.3,3,100,55.0,0.2,292.8,0.0,81.0,0.4,223.8,104.0,185.0,3.0
1715600479272,207.0,22.0,2,56.3,3,100,55.0,0.2,292.8,0.0,76.0,0.4,226.0,100.0,176.0,3.0
1715600484276,230.0,39.0,2,56.3,4,100,55.0,0.2,284.6,0.0,74.0,0.4,226.1,92.0,166.0,4.0
1715600489272,230.0,27.0,2,56.3,4,100,55.0,0.3,285.6,0.0,89.0,0.4,226.4,96.0,185.0,4.0
1715600494272,229.0,49.0,2,56.3,3,100,55.0,0.3,283.2,0.0,91.0,0.4,225.6,97.0,188.0,3.0
1715600499268,230.0,40.0,2,56.3,3,100,55.0,0.3,280.0,0.0,86.0,0.3,224.2,87.0,173.0,3.0
1715600504268,230.0,44.0,2,56.4,4,100,55.0,0.2,284.7,0.0,80.0,0.4,225.6,93.0,173.0,4.0
1715600509272,230.0,49.0,2,56.3,4,100,55.0,0.2,291.6,0.0,82.0,0.4,225.1,96.0,178.0,4.0
1715600514276,230.0,30.0,2,56.3,3,100,55.0,0.3,289.7,0.0,88.0,0.4,225.1,96.0,184.0,3.0
1715600519268,229.0,45.0,2,56.3,3,100,55.0,0.2,287.7,0.0,79.0,0.4,218.3,91.0,170.0,3.0
1715600524268,207.0,7.0,2,56.3,3,100,55.0,0.2,290.2,0.0,79.0,0.3,218.8,85.0,164.0,3.0
1715600529268,207.0,7.0,2,56.3,3,100,55.0,0.2,283.5,0.0,83.0,0.3,223.5,82.0,165.0,3.0
1715600534272,230.0,47.0,2,56.3,3,100,55.0,0.3,284.1,0.0,87.0,0.4,219.8,90.0,177.0,3.0
1715600539268,230.0,48.0,2,56.3,3,100,55.0,0.2,290.5,0.0,80.0,0.3,218.8,87.0,167.0,3.0
1715600544268,229.0,47.0,2,56.3,3,100,55.0,0.2,291.2,0.0,80.0,0.3,221.1,84.0,164.0,3.0
1715600549272,230.0,36.0,2,56.3,4,100,55.0,0.3,280.0,0.0,86.0,0.3,225.7,84.0,170.0,4.0
1715600554272,229.0,42.0,2,56.3,3,100,55.0,0.2,278.8,0.0,82.0,0.3,217.3,85.0,167.0,3.0
1715600559272,230.0,33.0,2,56.3,3,100,55.0,0.2,291.6,0.0,85.0,0.4,225.4,94.0,179.0,3.0
1715600564272,230.0,44.0,2,56.3,3,100,55.0,0.3,276.0,0.0,84.0,0.3,225.0,89.0,173.0,3.0
1715600569268,230.0,38.0,2,56.3,3,100,55.0,0.2,284.3,0.0,79.0,0.3,211.1,84.0,163.0,3.0
1715600574268,229.0,41.0,2,56.3,3,100,55.0,0.2,288.1,0.0,84.0,0.4,214.1,90.0,174.0,3.0
1715600579272,229.0,46.0,2,56.3,3,100,55.0,0.2,291.0,0.0,86.0,0.4,224.8,90.0,176.0,3.0
1715600584272,230.0,27.0,2,56.3,3,100,55.0,0.2,282.4,0.0,84.0,0.4,219.5,95.0,179.0,3.0
1715600589276,230.0,39.0,2,56.3,3,100,55.0,0.2,289.1,0.0,79.0,0.4,219.1,89.0,168.0,3.0
1715600594268,207.0,21.0,2,56.3,3,100,55.0,0.3,274.1,0.0,86.0,0.4,224.7,91.0,177.0,3.0
1715600599268,252.0,75.0,3,56.3,3,100,55.0,0.3,286.0,0.0,86.0,0.4,223.1,106.0,192.0,3.0
1715600604280,252.0,64.0,3,56.3,3,100,55.0,0.2,287.7,0.0,81.0,0.4,206.9,92.0,173.0,3.0
1715600609268,253.0,61.0,3,56.3,3,100,55.0,0.3,282.7,0.0,88.0,0.4,215.3,94.0,182.0,3.0
1715600614272,229.0,46.0,2,56.3,3,100,55.0,0.2,290.8,0.0,83.0,0.4,218.5,91.0,174.0,3.0
1715600619268,230.0,42.0,2,56.3,3,100,55.0,0.3,273.1,0.0,87.0,0.4,223.5,95.0,182.0,3.0
1715600624276,229.0,54.0,2,56.3,3,100,55.0,0.2,287.5,0.0,83.0,0.4,209.4,94.0,177.0,3.0
1715600629268,229.0,54.0,2,56.3,3,100,55.0,0.2,287.5,0.0,83.0,0.5,202.7,115.0,198.0,3.0
1715600634272,229.0,54.0,2,56.3,3,100,55.0,0.2,290.2,0.0,76.0,0.5,208.5,112.0,188.0,3.0
1715600639272,229.0,62.0,2,56.3,3,100,55.0,0.2,291.0,0.0,78.0,0.5,222.3,114.0,192.0,3.0
1715600644272,230.0,39.0,2,56.3,3,100,55.0,0.2,290.3,0.0,80.0,0.6,193.8,119.0,199.0,3.0
1715600649272,230.0,36.0,2,56.3,3,100,55.0,0.3,283.5,0.0,87.0,0.5,220.3,112.0,199.0,3.0
1715600654272,229.0,57.0,2,56.3,3,100,55.0,0.2,290.2,0.0,84.0,0.5,217.6,115.0,199.0,3.0
1715600659269,230.0,51.0,2,56.3,3,100,55.0,0.3,282.2,0.0,93.0,0.5,206.4,113.0,206.0,3.0
1715600664276,230.0,61.0,2,56.3,4,100,55.0,0.2,288.5,0.0,77.0,0.4,222.2,111.0,188.0,4.0
1715600669276,230.0,70.0,2,56.3,3,100,55.0,0.3,266.0,0.0,84.0,0.5,214.1,110.0,194.0,3.0
1715600674269,207.0,37.0,2,56.3,3,100,55.0,0.3,290.2,0.0,91.0,0.5,221.6,111.0,202.0,3.0
1715600679272,230.0,45.0,2,56.3,3,100,55.0,0.3,289.9,0.0,89.0,0.6,164.5,107.0,196.0,3.0
1715600684268,230.0,45.0,2,56.3,3,100,55.0,0.3,289.9,0.0,89.0,0.5,220.8,111.0,200.0,3.0
1715600689268,230.0,49.0,2,56.3,4,100,55.0,0.3,278.4,0.0,86.0,0.5,185.1,108.0,194.0,4.0
1715600694272,230.0,66.0,2,56.3,3,100,55.0,0.3,282.8,0.0,88.0,0.6,155.1,108.0,196.0,3.0
1715600699273,253.0,80.0,3,56.4,3,100,55.0,0.3,287.8,0.0,94.0,0.4,214.8,93.0,187.0,3.0
1715600704268,252.0,71.0,3,56.3,3,100,55.0,0.3,289.6,0.0,90.0,1.0,107.2,108.0,198.0,3.0
1715600709276,252.0,69.0,3,56.3,3,100,55.0,0.4,287.8,0.0,116.0,0.4,223.5,110.0,226.0,3.0
1715600714272,230.0,57.0,2,56.3,4,100,55.0,0.3,257.8,0.0,93.0,0.7,161.2,115.0,208.0,4.0
1715600719272,230.0,69.0,2,56.3,3,100,55.0,0.3,280.2,0.0,86.0,0.5,221.9,120.0,206.0,3.0
1715600724276,230.0,48.0,2,56.3,3,100,55.0,0.2,289.3,0.0,83.0,0.5,214.4,118.0,201.0,3.0
1715600729268,252.0,73.0,3,56.3,2,100,55.0,0.3,280.2,0.0,98.0,0.5,218.8,113.0,211.0,2.0
1715600734268,230.0,60.0,2,56.3,3,100,55.0,0.3,289.9,0.0,103.0,0.6,210.8,130.0,233.0,3.0
1715600739268,230.0,60.0,2,56.3,3,100,55.0,0.3,289.9,0.0,103.0,0.6,176.8,120.0,223.0,3.0
1715600744268,230.0,65.0,2,56.4,3,100,55.0,0.3,287.1,0.0,96.0,0.5,220.4,111.0,207.0,3.0
1715600749272,229.0,66.0,2,56.3,3,100,55.0,0.3,289.7,0.0,98.0,0.5,222.6,113.0,211.0,3.0
1715600754268,229.0,61.0,2,56.3,3,100,55.0,0.3,283.7,0.0,95.0,0.6,209.5,135.0,230.0,3.0
1715600759273,230.0,58.0,2,56.4,3,100,55.0,0.3,280.2,0.0,104.0,0.6,175.5,116.0,220.0,3.0
1715600764272,253.0,79.0,3,56.3,2,100,55.0,0.3,289.1,0.0,96.0,0.5,218.3,123.0,219.0,2.0
1715600769269,230.0,60.0,2,56.3,3,100,55.0,0.2,281.2,0.0,75.0,0.6,219.5,150.0,225.0,3.0
1715600774268,253.0,86.0,3,56.3,3,100,55.0,0.4,271.3,0.0,124.0,0.5,222.3,121.0,245.0,3.0
1715600779272,231.0,59.0,2,56.3,3,100,55.0,0.3,280.6,0.0,102.0,0.5,210.3,119.0,221.0,3.0
1715600784268,230.0,69.0,2,56.3,4,100,55.0,0.2,280.2,0.0,83.0,0.5,220.4,118.0,201.0,4.0
1715600789276,252.0,95.0,3,56.3,3,100,55.0,0.3,249.8,0.0,90.0,0.4,214.5,92.0,182.0,3.0
1715600794269,230.0,66.0,2,56.3,3,100,55.0,0.3,274.1,0.0,93.0,0.7,148.0,108.0,201.0,3.0
1715600799268,230.0,69.0,2,56.3,3,100,55.0,0.3,282.7,0.0,93.0,0.5,211.6,122.0,215.0,3.0
1715600804272,230.0,79.0,2,56.4,4,100,55.0,0.3,281.5,0.0,101.0,0.5,212.8,109.0,210.0,4.0
1715600809268,253.0,87.0,3,56.3,3,100,55.0,0.3,280.5,0.0,87.0,0.6,163.9,112.0,199.0,3.0
1715600814272,229.0,74.0,2,56.3,3,100,55.0,0.4,285.2,0.0,116.0,0.7,147.6,111.0,227.0,3.0
1715600819276,230.0,77.0,2,56.3,3,100,55.0,0.3,279.4,0.0,100.0,0.5,212.2,124.0,224.0,3.0
1715600824268,229.0,42.0,2,56.3,3,100,55.0,0.3,290.3,0.0,95.0,0.6,180.2,122.0,217.0,3.0
1715600829276,230.0,66.0,2,56.3,3,100,55.0,0.2,289.4,0.0,85.0,0.5,221.4,124.0,209.0,3.0
1715600834268,253.0,90.0,3,56.3,3,100,55.0,0.2,273.4,0.0,81.0,0.6,187.9,127.0,208.0,3.0
1715600839268,252.0,91.0,3,56.3,3,100,55.0,0.2,286.8,0.0,80.0,0.6,213.0,128.0,208.0,3.0
1715600844276,252.0,79.0,3,56.3,3,100,55.0,0.3,278.7,0.0,100.0,0.5,208.3,124.0,224.0,3.0
1715600849276,230.0,55.0,2,56.3,3,100,55.0,0.2,288.4,0.0,83.0,0.7,158.3,119.0,202.0,3.0
1715600854268,253.0,82.0,3,56.3,3,100,55.0,0.2,284.6,0.0,77.0,0.7,168.6,123.0,200.0,3.0
1715600859268,253.0,83.0,3,56.3,3,100,55.0,0.2,288.8,0.0,81.0,0.7,165.5,124.0,205.0,3.0
1715600864268,252.0,84.0,3,56.3,3,100,55.0,0.2,290.3,0.0,84.0,0.7,157.9,121.0,205.0,3.0
1715600869268,230.0,75.0,2,56.3,3,100,55.0,0.2,289.3,0.0,86.0,0.5,220.3,127.0,213.0,3.0
1715600874272,253.0,75.0,3,56.4,3,100,55.0,0.3,259.4,0.0,89.0,0.6,186.7,123.0,212.0,3.0
1715600879272,252.0,79.0,3,56.3,3,100,55.0,0.2,289.9,0.0,77.0,0.5,218.8,122.0,199.0,3.0
1715600884272,252.0,84.0,3,56.3,3,100,55.0,0.2,279.3,0.0,78.0,0.6,203.5,126.0,204.0,3.0
1715600889272,253.0,101.0,3,56.3,3,100,55.0,0.3,278.2,0.0,95.0,0.5,212.9,125.0,220.0,3.0
1715600894272,230.0,67.0,2,56.3,3,100,55.0,0.3,289.3,0.0,97.0,0.5,218.9,122.0,219.0,3.0
1715600899272,253.0,81.0,3,56.3,3,100,55.0,0.3,277.8,0.0,88.0,0.6,184.8,125.0,213.0,3.0
1715600904268,253.0,79.0,3,56.3,3,100,55.0,0.3,277.7,0.0,93.0,0.6,212.2,129.0,222.0,3.0
1715600909272,253.0,79.0,3,56.3,3,100,55.0,0.3,277.7,0.0,93.0,0.5,221.7,129.0,222.0,3.0
1715600914272,230.0,69.0,2,56.3,3,100,55.0,0.3,270.0,0.0,86.0,0.6,199.7,123.0,209.0,3.0
1715600919268,229.0,68.0,2,56.3,3,100,55.0,0.2,287.8,0.0,83.0,0.5,221.0,125.0,208.0,3.0
1715600924272,230.0,70.0,2,56.3,3,100,55.0,0.3,276.2,0.0,87.0,0.5,221.3,128.0,215.0,3.0
1715600929272,252.0,93.0,3,56.3,3,100,55.0,0.2,283.4,0.0,83.0,0.5,220.6,129.0,212.0,3.0
1715600934272,253.0,87.0,3,56.3,3,100,55.0,0.3,276.5,0.0,85.0,0.6,217.8,131.0,216.0,3.0
1715600939272,230.0,75.0,2,56.3,3,100,55.0,0.2,283.0,0.0,81.0,0.5,219.4,121.0,202.0,3.0
1715600944272,253.0,69.0,3,56.3,3,100,55.0,0.3,291.8,0.0,88.0,0.5,205.2,118.0,206.0,3.0
1715600949268,253.0,96.0,3,56.3,4,100,55.0,0.3,284.7,0.0,86.0,0.5,210.1,121.0,207.0,4.0
1715600954268,252.0,82.0,3,56.3,3,100,55.0,0.3,290.9,0.0,89.0,0.5,221.3,122.0,211.0,3.0
1715600959272,252.0,90.0,3,56.3,3,100,55.0,0.3,291.0,0.0,93.0,0.5,222.3,125.0,218.0,3.0
1715600964272,252.0,100.0,3,56.3,3,100,55.0,0.3,279.6,0.0,85.0,0.7,166.4,122.0,207.0,3.0
1715600969272,252.0,87.0,3,56.3,3,100,55.0,0.3,284.4,0.0,90.0,0.5,222.2,121.0,211.0,3.0
1715600974272,252.0,88.0,3,56.3,3,100,55.0,0.3,285.2,0.0,86.0,0.6,203.0,124.0,210.0,3.0
1715600979268,252.0,79.0,3,56.3,3,100,55.0,0.3,284.4,0.0,90.0,0.5,207.2,119.0,209.0,3.0
1715600984272,230.0,82.0,2,56.3,3,100,55.0,0.3,279.9,0.0,93.0,0.5,221.7,119.0,212.0,3.0
1715600989268,230.0,72.0,2,56.3,3,100,55.0,0.3,290.9,0.0,95.0,0.6,186.9,116.0,211.0,3.0
1715600994268,253.0,90.0,3,56.3,3,100,55.0,0.3,290.6,0.0,96.0,0.5,220.7,117.0,213.0,3.0
1715600999276,253.0,85.0,3,56.3,3,100,55.0,0.3,274.9,0.0,98.0,0.5,223.1,118.0,216.0,3.0
1715601004272,252.0,103.0,3,56.3,3,100,55.0,0.3,269.6,0.0,94.0,0.5,214.7,118.0,212.0,3.0
1715601009272,230.0,72.0,2,56.3,3,100,55.0,0.3,289.9,0.0,93.0,0.5,223.6,118.0,211.0,3.0
1715601014272,230.0,80.0,2,56.3,3,100,55.0,0.3,275.0,0.0,88.0,0.5,200.5,120.0,208.0,3.0
1715601019268,253.0,90.0,3,56.3,3,100,55.0,0.3,289.9,0.0,90.0,0.6,206.0,124.0,214.0,3.0
1715601024272,252.0,96.0,3,56.3,3,100,55.0,0.3,291.3,0.0,101.0,0.6,186.0,121.0,222.0,3.0
1715601029272,230.0,72.0,2,56.3,3,100,55.0,0.3,282.7,0.0,95.0,0.6,194.5,122.0,217.0,3.0
1715601034272,276.0,101.0,3,56.3,3,100,55.0,0.3,273.8,0.0,92.0,0.7,167.4,126.0,218.0,3.0
